rosbagTimestamp,data
1542728621191373263,"""contracted_right"""
1542728622596845523,''
1542728622728720833,"""contracted_right"""
1542728624128616032,''
1542728624263463637,"""contracted_right"""
1542728625698835354,''
1542728625832713081,"""contracted_right"""
1542728627268952600,''
1542728627309396182,''
1542728627345362411,''
1542728627428256495,''
1542728627480838674,''
1542728627567409350,''
1542728627622108830,''
1542728627681920709,''
1542728627736021142,''
1542728627824356160,''
1542728627876875316,''
1542728627955175585,''
1542728628013060699,''
1542728628102467672,''
1542728628158111449,''
1542728628228509683,''
1542728628304440499,''
1542728628349230692,''
1542728628409061782,''
1542728628459698767,''
1542728628506940341,''
1542728628539906492,''
1542728628559875921,''
1542728628614520891,''
1542728628678314590,''
1542728628757176881,''
1542728628807018510,''
1542728628851244314,''
1542728628878367442,''
1542728628950131275,''
1542728629002137851,''
1542728629059195715,''
1542728629107278186,''
1542728629161460585,''
1542728629246611603,''
1542728629298012680,''
1542728629343427865,''
1542728629396249897,''
1542728629457484052,''
1542728629543914022,''
1542728629635982892,''
1542728629692957281,''
1542728629759093598,''
1542728629804607483,''
1542728629880169680,''
1542728629935101267,''
1542728630024108746,''
1542728630045223121,''
1542728630117489666,''
1542728630176138068,''
1542728630219965682,''
1542728630275677596,''
1542728630334062068,''
1542728630384307677,''
1542728630476291801,''
1542728630524613561,''
1542728630600118122,''
1542728630668254962,''
1542728630713627823,''
1542728630768307741,''
1542728630840656426,''
1542728630873466533,''
1542728631015409226,"""contracted_right"""
1542728632442053544,''
1542728632493355736,''
1542728632548805261,''
1542728632577583838,''
1542728632596950470,''
1542728632642584582,''
1542728632723868860,''
1542728632776109124,''
1542728632844245245,''
1542728632919224995,''
1542728632974745657,''
1542728633022613085,''
1542728633072180440,''
1542728633125758711,''
1542728633188348156,''
1542728633230513298,''
1542728633308160620,''
1542728633359510691,''
1542728633413000673,''
1542728633494877100,''
1542728633553353672,''
1542728633602387652,''
1542728633646642583,''
1542728633700327698,''
1542728633754753685,''
1542728633791278445,''
1542728633815173385,''
1542728633860027905,''
1542728633943505826,''
1542728634002815540,''
1542728634050904976,''
1542728634125497978,''
1542728634171926597,''
1542728634225746521,''
1542728634296458135,''
1542728634374368629,''
